xPos,yPos
163.84000000000003,61.44000000000007
163.84000000000003,184.32000000000005
163.84000000000003,-245.76000000000005
-409.6,307.2000000000001
81.91999999999996,184.32000000000005
-327.68,0.0
409.6,184.32000000000005
0.0,-307.2000000000001
-163.84000000000003,-61.44
-81.92000000000002,0.0
-327.68,-61.44
0.0,61.44000000000007
0.0,-122.88
-163.84000000000003,-245.76000000000005
-245.76,0.0
0.0,-245.76000000000005
-163.84000000000003,-122.88
327.67999999999995,-307.2000000000001
245.76,184.32000000000005
409.6,0.0
409.6,-184.32
-81.92000000000002,307.2000000000001
-81.92000000000002,-184.32
-81.92000000000002,-122.88
245.76,-122.88
245.76,-245.76000000000005
163.84000000000003,0.0
81.91999999999996,61.44000000000007
81.91999999999996,307.2000000000001
-245.76,122.88000000000004
-245.76,61.44000000000007
-327.68,-307.2000000000001
81.91999999999996,245.76000000000008
-409.6,0.0
-245.76,184.32000000000005
327.67999999999995,0.0
327.67999999999995,-122.88
81.91999999999996,0.0
409.6,-61.44
245.76,-61.44
409.6,61.44000000000007
0.0,0.0
409.6,-307.2000000000001
245.76,-184.32
409.6,-122.88
-163.84000000000003,184.32000000000005
-163.84000000000003,-307.2000000000001
163.84000000000003,-122.88
-409.6,245.76000000000008
163.84000000000003,245.76000000000008
81.91999999999996,-245.76000000000005
81.91999999999996,-61.44
-327.68,-245.76000000000005
-163.84000000000003,61.44000000000007
-81.92000000000002,-307.2000000000001
-327.68,122.88000000000004
245.76,-307.2000000000001
-81.92000000000002,122.88000000000004
-409.6,-61.44
81.91999999999996,-184.32
245.76,122.88000000000004
327.67999999999995,307.2000000000001
327.67999999999995,122.88000000000004
-163.84000000000003,-184.32
409.6,245.76000000000008
327.67999999999995,-184.32
409.6,122.88000000000004
-163.84000000000003,307.2000000000001
327.67999999999995,184.32000000000005
327.67999999999995,-61.44
0.0,-184.32
81.91999999999996,-122.88
-409.6,122.88000000000004
163.84000000000003,-184.32
0.0,245.76000000000008
163.84000000000003,307.2000000000001
-327.68,184.32000000000005
-245.76,245.76000000000008
-327.68,-122.88
0.0,-61.44
-81.92000000000002,184.32000000000005
245.76,307.2000000000001
-409.6,-307.2000000000001
163.84000000000003,-307.2000000000001
-163.84000000000003,245.76000000000008
327.67999999999995,-245.76000000000005
-409.6,61.44000000000007
-81.92000000000002,245.76000000000008
0.0,184.32000000000005
245.76,61.44000000000007
-81.92000000000002,-61.44
-245.76,-61.44
409.6,-245.76000000000005
-409.6,-245.76000000000005
245.76,0.0
-409.6,-122.88
0.0,307.2000000000001
-245.76,-122.88
-327.68,61.44000000000007
-327.68,245.76000000000008
163.84000000000003,-61.44
81.91999999999996,-307.2000000000001
-327.68,307.2000000000001
245.76,245.76000000000008
0.0,122.88000000000004
-163.84000000000003,0.0
327.67999999999995,245.76000000000008
327.67999999999995,61.44000000000007
81.91999999999996,122.88000000000004
-245.76,-307.2000000000001
409.6,307.2000000000001
-327.68,-184.32
-245.76,-184.32
-409.6,-184.32
-81.92000000000002,61.44000000000007
-163.84000000000003,122.88000000000004
163.84000000000003,122.88000000000004
-409.6,184.32000000000005
-245.76,-245.76000000000005
-245.76,307.2000000000001
-81.92000000000002,-245.76000000000005
