xPos,yPos
-409.6,-307.20000000000005
-409.6,-307.20000000000005
-245.76000000000002,-307.20000000000005
-327.68,-307.20000000000005
-163.84000000000003,-307.20000000000005
-245.76000000000002,-307.20000000000005
-245.76000000000002,-307.20000000000005
-245.76000000000002,-307.20000000000005
-327.68,-307.20000000000005
-409.6,-307.20000000000005
409.6,-307.20000000000005
409.6,-307.20000000000005
163.84000000000003,-307.20000000000005
-81.92000000000002,-307.20000000000005
245.76,-307.20000000000005
-81.92000000000002,-307.20000000000005
-409.6,-245.76000000000005
-245.76000000000002,-245.76000000000005
-327.68,-307.20000000000005
-327.68,-307.20000000000005
-409.6,-245.76000000000005
-81.92000000000002,-245.76000000000005
81.91999999999996,-307.20000000000005
409.6,-307.20000000000005
-81.92000000000002,-307.20000000000005
-245.76000000000002,-184.32000000000002
245.76,-307.20000000000005
-245.76000000000002,-184.32000000000002
-245.76000000000002,-184.32000000000002
-409.6,-184.32000000000002
-81.92000000000002,-184.32000000000002
327.67999999999995,-245.76000000000005
81.91999999999996,-307.20000000000005
245.76,-245.76000000000005
-163.84000000000003,-307.20000000000005
81.91999999999996,-184.32000000000002
0.0,-245.76000000000005
327.67999999999995,-307.20000000000005
245.76,-307.20000000000005
-409.6,-245.76000000000005
0.0,-184.32000000000002
-409.6,-184.32000000000002
81.91999999999996,-184.32000000000002
327.67999999999995,-122.88
81.91999999999996,-307.20000000000005
-327.68,-307.20000000000005
81.91999999999996,-184.32000000000002
-245.76000000000002,-245.76000000000005
-409.6,-184.32000000000002
245.76,-307.20000000000005
-81.92000000000002,-245.76000000000005
245.76,-184.32000000000002
-81.92000000000002,-245.76000000000005
-163.84000000000003,-184.32000000000002
-163.84000000000003,-184.32000000000002
-81.92000000000002,-307.20000000000005
409.6,-61.44
163.84000000000003,-61.44
245.76,-245.76000000000005
327.67999999999995,-184.32000000000002
327.67999999999995,-184.32000000000002
-327.68,-61.44
327.67999999999995,-307.20000000000005
163.84000000000003,-61.44
163.84000000000003,-122.88
245.76,-245.76000000000005
81.91999999999996,0.0
0.0,-307.20000000000005
245.76,-61.44
-163.84000000000003,-245.76000000000005
-327.68,-61.44
409.6,-184.32000000000002
-163.84000000000003,-184.32000000000002
163.84000000000003,-61.44
-163.84000000000003,-122.88
-163.84000000000003,-245.76000000000005
245.76,-61.44
-81.92000000000002,-61.44
-81.92000000000002,-184.32000000000002
-409.6,-245.76000000000005
0.0,-122.88
163.84000000000003,-245.76000000000005
-245.76000000000002,-122.88
-163.84000000000003,-307.20000000000005
-81.92000000000002,-245.76000000000005
327.67999999999995,-307.20000000000005
327.67999999999995,61.440000000000055
-327.68,-307.20000000000005
245.76,-307.20000000000005
-163.84000000000003,-184.32000000000002
-409.6,0.0
81.91999999999996,-245.76000000000005
81.91999999999996,-245.76000000000005
163.84000000000003,0.0
163.84000000000003,61.440000000000055
245.76,-122.88
245.76,-61.44
-327.68,0.0
327.67999999999995,-61.44
-81.92000000000002,-184.32000000000002
-81.92000000000002,-122.88
-81.92000000000002,-184.32000000000002
-409.6,-245.76000000000005
81.91999999999996,-245.76000000000005
81.91999999999996,-307.20000000000005
163.84000000000003,-307.20000000000005
-81.92000000000002,122.88000000000005
0.0,-307.20000000000005
0.0,-122.88
-81.92000000000002,61.440000000000055
-327.68,-61.44
245.76,-122.88
245.76,61.440000000000055
-163.84000000000003,0.0
-409.6,-61.44
-163.84000000000003,122.88000000000005
0.0,245.7600000000001
0.0,61.440000000000055
-409.6,-61.44
-163.84000000000003,-184.32000000000002
0.0,-122.88
